Unnamed: 0,abbreviation,abbreviation_for_term,archaic,attribute,body,definition,disease,domain,field,initialism,initialism_for_term,main_noun_maria,main_noun_nltk,mammal,matter,measure,misspelling,misspelling_for_term,obsolete,plural,plurality_of_term,pos,process,property,role,slang,synonym,synonym_for_term,term,units,vulgar
14819,False,,False,False,False,Any marine animal whose appearance suggests a spider.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sea spider,False,False
23738,False,,False,False,False,"A mythical animal resembling a serpent-necked leopard, known from Ancient Egyptian and Mesopotamian depictions.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,serpopard,False,False
30808,False,,False,False,False,"A fictional animal created by cartoonist Al Capp, shaped like a smooth, plump bowling pin with stubby legs.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,shmoo,False,False
44297,False,,False,False,False,"The young of an animal when born prematurely, especially a calf.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,slink,False,False
45061,False,,False,False,False,"A herbivorous, arboreal South American mammal of the families Megalonychidae and Bradypodidae, noted for its slowness and inactivity.",False,countable,False,False,,arboreal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sloth,False,False
45653,False,,False,False,False,"An animal, especially a calf, born prematurely or abortively. 1959, William Burrough, Naked Lunch:Then I met a great guy, Placenta Juan the Afterbirth Tycoon. Made his in slunks during the war. (Slunks are underage calves trailing afterbirths and bacteria, generally in an unsanitary and unfit condition.) 2001, ed. Rob Cook, The Making of a Drum Company, Hal Leonard, published 2001, page 53:Calf heads were tanned from yearling calves less than a year in age. Slunk skins were tanned from unborn calfskins which, gruesome as it sounds, were often by products of the cow slaughtering process.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,slunk,False,False
47347,False,,False,False,False,"A domestic animal having a smooth coat. 1916, William Ernest Castle and Sewall Wright, Studies of Inheritance in Guinea-pigs and Rats[3], page 104:In the 4-toe stock there is a wide gap between the lowest rough and the smooths which come from the same parents.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,smooth,False,False
63443,False,,False,False,False,Any spongobiotic animal,False,biology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,spongobiont,False,False
64392,False,,False,False,False,"Any animal of the genus Spilogale, native to North and Central America.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,spotted skunk,False,False
66488,False,,False,False,False,"An animal that squeaks. The Australian grey crow-shrike or grey currawong (Strepera versicolor plumbea). Arthroleptidae, a frog family. Synodontis, a catfish genus. A young bird; a cheeper. A squab or young domestic pigeon still in the nest.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,squeaker,False,False
66521,False,,False,False,False,"An animal that, or a person who squeals; especially a pig",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,squealer,False,False
67908,False,,False,False,False,Any extinct mammal of the family Stagodontidae,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,stagodontid,False,False
77842,False,,False,False,False,"Any domestic animal that has no enclosure, or its proper place and company, and wanders at large, or is lost; an estray.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,stray,False,False
80458,False,,False,False,False,"A female animal, especially a studmare (broodmare), kept for breeding.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,stud,False,False
80460,False,,False,False,False,An animal (usually livestock) that has been registered and is retained for breeding.,False,,False,False,,,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,stud,False,False
80718,False,,False,False,False,An animal that has undergone taxidermy.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,stuffed animal,False,False
81450,False,,False,False,False,Any extinct animal of the class Stylophora,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,stylophoran,False,False
83690,False,,False,False,False,"A human, animal or an inanimate object that is being examined, treated, analysed, etc. (Can we date this quote?) Conyers Middleton Writers of particular lives [] are apt to be prejudiced in favour of their subject. 2010, Ursula James, Clinical Hypnosis Textbook: A Guide for Practical Intervention (page 73) It is also essential for those who come to the subject 'fresh' to gain the insight that will bridge their knowledge from being a subject of hypnosis to a potential practitioner. 2013 July-August, Catherine Clabby, Focus on Everything, in American Scientist:Not long ago, it was difficult to produce photographs of tiny creatures with every part in focus. Thats because the lenses that are excellent at magnifying tiny subjects produce a narrow depth of field.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,subject,False,False
83839,False,,False,False,False,A newborn animal,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,subjuvenile,False,False
86785,False,,False,False,False,"An animal that is less than a year old 2015 December 1, Predation on the Invasive Copepod, Pseudodiaptomus forbesi, and Native Zooplankton in the Lower Columbia River: An Experimental Approach to Quantify Differences in Prey-Specific Feeding Rates, in PLOS ONE[1], DOI:10.1371/journal.pone.0144095:Smaller fishes and subyearling fish are at great risk of predation by larger piscivorous fishes [87 ,88 ].",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,subyearling,False,False
87182,False,,False,False,False,"An animal such as the octopus and remora, which adhere to other bodies with such organs.",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,sucker,False,False
87263,False,,False,False,False,An animal that has not yet been weaned.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,suckler,False,False
87264,False,,False,False,False,Any animal that suckles its young; a mammal.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,suckler,False,False
87271,False,,False,False,False,A young mammal which isn't weaned yet (such as a (foal) (baby horse) that is still being fed milk by its mother (dam).,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,suckling,False,False
92564,False,,False,False,False,"An animal which has not formed a pair bond and is therefore single. 19962005, W[illiam] D[onald] Hamilton, Sorority Avenue: Altruism and Related Phenomena, Mainly in Social Insects, in Narrow Roads of Gene Land: The Collected Papers of W. D. Hamilton, volume 1 (Evolution of Social Behaviour), Houndmills, Basingstoke; New York, N.Y.: W. H. Freeman and Company, ISBN, page 278:The best evidence so far that social supernumeraries are physically capable of bettering their lot concerns not rodents but birds. 2004, Andrew Cockburn, Mating Systems and Sexual Conflict, in Walter D. Koenig and Janis L. Dickinson, editors, Ecology and Evolution of Cooperative Breeding in Birds, Cambridge: Cambridge University Press, ISBN, page 88, column 1:There are differences in the composition of the social group [of certain birds] such as whether one or more sex provides help, and the stability of the associations between supernumeraries and the dominant breeders.",False,zoology,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,supernumerary,False,False
94533,False,,False,False,False,Any mammal of the former superorder Supraprimates (now Euarchontoglires).,False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,supraprimate,False,False
96991,False,,False,False,False,An animal with such excessive sagging.,False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,swayback,False,False
99934,False,,False,False,False,"An animal that lives near, and benefits from human habitation",False,,False,False,,animal,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,synanthrope,False,False
99968,False,,False,False,False,Any animal (including all mammals) of the class Synapsida.,False,,False,False,,mammals,animal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,synapsid,False,False
2046,False,,False,False,False,"A rare mongoose-like euplerid mammal of Malagasy, Euplerer goudotii. 1990, Bernhard Grzimek, Grzimek's encyclopedia of mammals, volume 3, page 531:Information on the social life of the falanoucs is highly conflicting: some authors speak of family groups, while others assume that these animals lead a solitary life.",False,,False,False,,mammal,mammal,True,False,False,False,,False,False,,Noun,False,False,False,False,False,,falanouc,False,False
